Year..yyyy.,Missing.data..see.colored.cell.,Metal.Band....top..right.leg...xxxx.xxxxx.,Color.bands..RFID..top.....bottom...ABC.,Sex..M.F.,Date..mm.dd.yy.,Time..military...07.45.,Year..yyyy..1,Location..F..MN..NB....yellow.if.snap.trapped.in.NB..thus.a.breeder.,Status..New.Prev.year..Rs.not.entered.here..N.P.,IA.STATUS..If..P...was.it.even.an.IA..Note..An.IA.s.first..R..of.season.requires.all.measures...IA...,If..P...Age.when.first.caught..nestling...HY..SY..ASY..AHY.,If..P...Year.first.caught..yyyy.,If..P...Location.first.caught..F..MN..NB...,Exact.year.of.life..if.known....,Age..see.guide...Nestling.HY..SY..ASY..AHY.,Color.crest..3blk.2drk.grey.1lt.grey.,Color.base.lower.mandible..3blk.2drk.grey.1lt.grey.,Tarsus..10th.mm...xx.x.,Wing..10th.mm...xx.x.,Who.measured.tars.wing..initials.,Blood.Taken..Y.Need......na.,Tail.feather.pulled..3rd.from.bird.s.right....Y.N.,Spec..Y.N.,Crest.photo..Y.N.,Mass..10th.g...xx.x.,RFID....bottom..right.leg...xxxxxxxxxx.,BREEDING.in.current.year..LOCATION..NB..,BREEDING.in..current.year..PARTNER..metal..color......ABC.,Bred..in.PAST..YEAR..yyyy.,Bred..in.PAST..LOCATION..NB..,Bred..in.PAST..PARTNER....metal..color.......ABC.,Notes,Other.Notes,Recapture.date..mm.dd.yy.,Recapture.location..F..MN..NB..,X,X.1,X.2,X.3,X.4,X.5,X.6,X.7,X.8,X.9,X.10,X.11,X.12,X.13
2021,,271156725,YNR,,05/09/21,,2021,NB22,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,16.7,0110170A93,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156726,YNO,,05/09/21,,2021,NB22,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,18.1,0110174C4E,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156727,YNR,,05/09/21,,2021,NB22,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,17.8,01101749E7,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156728,YNB,,05/09/21,,2021,NB22,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,16.4,0110170C74,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156729,YGL,,05/09/21,,2021,NB82,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,17.9,01103F4D7D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156730,YGY,,05/09/21,,2021,NB82,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,21.4,01103F4476,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156731,YGO,,05/09/21,,2021,NB82,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,19.5,01103F7D93,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156732,YGT,,05/09/21,,2021,NB82,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,19.3,01103F58BD,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156733,YGR,,05/09/21,,2021,NB82,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,19.0,011016FAAE,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156734,YGG,,05/09/21,,2021,NB82,N,,,,,,Nestling,.,.,.,.,TM,Y,.,.,.,18.3,01103F531C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156719,YLT,,05/10/21,,2021,NB40,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,18.4,01103F53C6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156722,YLO,,05/10/21,,2021,NB40,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,17.5,01103F3F00,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156721,YLY,,05/10/21,,2021,NB40,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,16.8,01103F617B,,,,,,Struggled a lot,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156723,YLR,,05/10/21,,2021,NB40,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,19.0,01103F51AD,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156720,YLL,,05/12/21,,2021,NB40,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,18.6,01103F6453,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156736,SBB,,05/12/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,16.9,01103FD8B6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156735,SBS,,05/12/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,18.4,01103FE0F6,,,,,,Struggled a lot,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156737,SBN,,05/12/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,19.2,01103FDD26,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156738,SBW,,05/12/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,16.8,01103FD8F0,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156739,SBG,,05/12/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,16.4,01103FE157,,,,,,"Bled a lot, kept under control",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156740,SBL,,05/12/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,CP,Y,.,.,.,17.2,01103FDAC1,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156741,SWW,,05/27/21,,2021,NB25,N,,,,,,AHY,2,1,19.9,77.0,TM,Y,.,.,.,19.1,01103FDC14,,,,,,Snap trap capture,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156742,SGN,,05/27/21,,2021,NB56,N,,,,,,AHY,.,.,.,.,AS,Y,.,.,.,18.4,01103FDECA,,,,,,"Snap trap capture, stressed & bled a lot so skipped some measurements",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156743,SGL,,05/27/21,,2021,NB97,N,,,,,,AHY,2,2,24.7,.,"MAS,MD",Y,.,.,.,20.4,01103FDA86,,,,,,snap trap capture,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156744,SBR,,05/28/21,,2021,NB65,N,,,,,,SY,2,2,19.6,74.8,"TM,MAS",Y,.,.,.,18.3,01103FE43D,,,,,,"not a bleeder, hard to find vein",SBR (there is a possibility that this should be written as SRB),,,05/31/21 NB 65,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156745,SBY,,05/28/21,,2021,MN by F24,N,,,,,,HY,1,1,19.9,73.0,"TM,AS",Y,.,.,.,18.0,01103FDAE6,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156746,SBT,,05/28/21,,2021,MN by F24,N,,,,,,AHY,2,3,19.7,76.0,"TM,AS",Y,.,.,.,.,01103FD7D4,,,,,,likely male (singling loud),,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156747,SGO,,05/28/21,,2021,NB64,N,,,,,,AHY,2,3,20.o,77.6,"MAS,TM",Y,.,.,.,18.9,01103FD7AD,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156748,SGR,,05/31/21,,2021,NB97,N,,,,,,HY,0.5,1,19.9,74.2,"TM, MS",Y,.,.,.,18.6,01103FE50F,,,,,,is this a cooperative breeder? ,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156749,SRO,,05/31/21,,2021,NB64,N,,,,,,HY,0.5,1,19.2,72.8,"TC, TM",Y,.,.,.,19.0,01103FDF01,,,,,,is this a cooperative breeder? ,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,.,SRB,,05/31/21,,2021,NB65,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,SRB (there is a possibility that this should be written as SBR,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,.,SSG,,05/31/21,,2021,NB17,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156750,GGG,,06/02/21,,2021,NB25,N,,,,,,Nestling,.,.,.,.,"AS,TC",y,.,.,.,17.8,01103F58F0,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156751,GGL,,06/02/21,,2021,NB25,N,,,,,,Nestling,.,.,.,.,"AS,TC",y,.,.,.,18.0,01103FCDB1,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156752,GGR,,06/02/21,,2021,NB25,N,,,,,,Nestling,.,.,.,.,GB,y,.,.,.,16.3,01103F83D8,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156753,GGB,,06/02/21,,2021,NB25,N,,,,,,Nestling,.,.,.,.,TC,y,.,.,.,18.3,01103F3B59,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156754,GGO,,06/02/21,,2021,NB25,N,,,,,,Nestling,.,.,.,.,"AS,GB",y,.,.,.,17.8,01103F5CD7,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156755,GGY,,06/02/21,,2021,NB25,N,,,,,,Nestling,.,.,.,.,TC,y,.,.,.,20.0,01103F4D1B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156756,SRL,,06/02/21,,2021,NB44,N,,,,,,AHY,2,3,.,71.0,"MS,AS",y,.,.,.,18.9,01103FDE04,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156757,SRW,,06/02/21,,2021,NB22,N,,,,,,AHY,2,3,19.0,72.8,"AS,TM",y,.,.,.,18.7,01103FDE92,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156758,SRT,,06/03/21,,2021,NB44,N,,,,,,AHY,1,1,19.2,74.1,MD,y,.,.,.,16.4,01103FDD73,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160928,SRG,,06/03/21,,2021,NB94,R,,,,,,ASY,3,3,.,.,AS,.,.,.,.,.,.,,,,,,Saw 1 undbanded in nest + banded ss? in addition to this one,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156759,GBB,,06/07/21,,2021,NB64,N,,,,,,Nestling,.,.,.,.,.,y,.,.,.,17.8,01103F4187,,,,,,Right foot nail coming off and bleeding,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156760,GBL,,06/07/21,,2021,NB64,N,,,,,,Nestling,.,.,.,.,.,y,.,.,.,18.5,01103F8AEF,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156761,GBR,,06/07/21,,2021,NB64,N,,,,,,Nestling,.,.,.,.,.,y,.,.,.,17.1,01103F8B6B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156762,GBY,,06/07/21,,2021,NB64,N,,,,,,Nestling,.,.,.,.,.,y,.,.,.,19.9,01103F47D0,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156763,SGY,,06/07/21,,2021,NB94,N,,,,,,.,3,3,22.7,76.5,.,y/n?,.,.,.,20.2,01103FDD7D,,,,,,"Very little blood, should bleed if caught again",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156764,GLB,,06/07/21,,2021,NB97,N,,,,,,Nestling,.,.,.,.,MS,y,.,.,.,18.3,01103FCB89,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156765,GLL,,06/07/21,,2021,NB97,N,,,,,,Nestling,.,.,.,.,MS,y,.,.,.,17.9,01103FD702,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156766,GLR,,06/07/21,,2021,NB97,N,,,,,,Nestling,.,.,.,.,MS,y,.,.,.,18.7,01103F3BD9,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156767,GLY,,06/07/21,,2021,NB97,N,,,,,,Nestling,.,.,.,.,MS,y,.,.,.,19.0,01103FA72F,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156799,GLW,,06/07/21,,2021,NB97,N,,,,,,Nestling,.,.,.,.,MS,y,.,.,.,20.2,01103FB62C,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156768,STB,,06/07/21,,2021,NB31,N,,,,,,AHY,2,2,21.5,76.7,MS,y,.,.,.,17.6,01103FD954,,,,,,,no date on blood tube,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156769,SNB,,06/08/21,,2021,NB94,N,,,,,,AHY,2,2,21.0,75.0,"MS, AS",Y,.,.,.,20.1,01103FE433,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156770,SSY,,06/08/21,,2021,NB12,N,,,,,,HY,1,1,18.8,71.0,"JL, AS",y,.,.,.,17.4,01103FDEBD,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156771,SRS,,06/08/21,,2021,NB37,N,,,,,,AHY,2,2,19.8,71.0,"MD, AS",y,.,.,.,18.5,01103FE1BE,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156772,GRW,,06/08/21,,2021,NB56,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,17.2,01103FB900,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156773,GRY,,06/08/21,,2021,NB56,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,17.5,01103F7F91,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156774,GRR,,06/08/21,,2021,NB56,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,17.3,01103FC0D0,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156775,GRL,,06/08/21,,2021,NB56,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,18.9,01103F5BDA,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156776,GYR,,06/08/21,,2021,NB65,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,18.1,01103F7051,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156777,GYS,,06/08/21,,2021,NB65,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,17.9,01103F7A56,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156778,GYT,,06/08/21,,2021,NB65,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,17.3,01103F4727,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156779,GYN,,06/08/21,,2021,NB65,N,,,,,,Nestling,.,.,.,.,"JL, MD, AS",y,.,.,.,18.5,01103F7DAF,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156780,SRN,,06/09/21,,2021,NB23,N,,,,,,HY,1,2,21.5,79.2,TC,y,.,.,.,20.1,01103FDEEB,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156781,SST,,06/09/21,,2021,NB12,N,,,,,,AHY,2,2,22.1,73.2,AS,y,.,.,.,19.8,01103FD874,,,,,,,,6/30/23,FK,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160928,SRG,,06/09/21,,2021,NB94,R,,,,,,ASY,.,.,.,.,MT,y,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156771,SRS,,06/09/21,,2021,NB37,R,,,,,,.,.,.,.,.,GB,n,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160946,YRB,,06/09/21,,2021,NB62,R,,,,,,.,.,.,.,.,MD,n,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156783,RB,,06/10/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"TC, UE",N,.,.,.,13.1,.,,,,,,"RFID would not fit, blood not taken",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156782,RG,,06/10/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"TC, UE",N,.,.,.,14.4,.,,,,,,"RFID would not fit, blood not taken",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156784,SNL,,06/10/21,,2021,F4,N,,,,,,AHY,2,2,19.2,72.0,MD,Y,.,.,.,18.5,01103FE6E2,,,,,,Not a good bleeder,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244102150,YGT,,06/10/21,,2021,F4,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156785,SSL,,06/10/21,,2021,F5,N,,,,,,AHY,3,3,.,.,.,Y,.,.,.,.,01103FDD36,,,,,,"Escape artist, big angry dude",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244102149,YGL,,06/10/21,,2021,F4,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156786,SNR,,06/10/21,,2021,F1,N,,,,,,HY,1,1,17.2,66.2,"MS,MD",Y,.,.,.,15.9,01103FE201,,,,,,"Skin around beak broken because trying to get out of trap, hasn't been fledged very long, didn't bleed much",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160952,SSR,,06/10/21,,2021,F4,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156787,SNY,,06/10/21,,2021,F5,N,,,,,,AHY,2,1,21.5,75.0,.,Y,.,.,.,17.5,01103FE2BC,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156788,SSO,,06/14/21,,2021,NB43,N,,,,,,HY,2,1,20.5,72.0,"MS, JL",Y,.,.,.,17.8,01103FDE83,,,,,,"nicked leg with metal band, bleeder",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160935,SBL,,06/14/21,,2021,F3,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156789,SWG,,06/14/21,,2021,F3,N,,,,,,HY,1,1,21.5,71.0,.,Y,.,.,.,18.4,01103FDA5B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156790,SYG,,06/14/21,,2021,F2,N,,,,,,HY,1,1,22.7,70.0,.,Y,.,.,.,18.1,01103FDD47,,,,,,Did not bleed well,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156791,SYR,,06/14/21,,2021,F9,N,,,,,,AHY,2/3,2,19.4,75.0,.,Y,.,.,.,19.1,01103FDF24,,,,,,Bled a lot,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156781,SST,,06/14.21,,2021,F7,R,,,,,,.,.,.,.,.,.,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156783,GRB,,06/14/21,,2021,NB94,R,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,14.7,01103F697C,,,,,,metal and color bands placed previously on 6/10,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156782,GGR,,06/14/21,,2021,NB94,R,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,16.2,01103F4082,,,,,,metal and color bands placed previously on 6/10,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156792,GOW,,06/14/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,15.1,01103FD79B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156793,GON,,06/14/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,12.3,01103FB042,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156794,GOL,,06/14/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,13.9,01103F4259,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156795,GOR,,06/14/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,13.0,01103F3D86,,,,,,"blood pink and milky, pepto bismol",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156796,GOY,,06/14/21,,2021,NB94,N,,,,,,Nestling,.,.,.,.,"AS, GB",Y,.,.,.,15.4,01103FB330,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156797,SNW,,06/15/21,,2021,NB37,N,,,,,,AHY,1,1/2,19.2,70.0,GB,Y,.,.,.,16.7,01103FE424,,,,,,"Too little blood, bleed again if caught",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156798,SWT,,06/15/21,,2021,F11,N,,,,,,AHY,3,2,.,.,"TC, MS",Y,.,.,.,19.0,01103FE5D7,,,,,,"Stressed, has injured pin feather, stress molted tail feathers",,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156800,GSB,,06/15/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,"JL,MS,AS,UE",Y,.,.,.,16.7,01103F3CAA,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156801,GSL,,06/15/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,"JL,MS,AS,UE",Y,.,.,.,16.3,01103F3B3A,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156802,GSR,,06/15/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,"JL,MS,AS,UE",Y,.,.,.,16.3,01103F669D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156803,GSY,,06/15/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,"JL,MS,AS,UE",Y,.,.,.,15.0,01103F9B55,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156804,GSW,,06/15/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,"JL,MS,AS,UE",Y,.,.,.,16.0,01103F89EF,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156805,GSG,,06/15/21,,2021,NB31,N,,,,,,Nestling,.,.,.,.,"JL,MS,AS,UE",Y,.,.,.,17.8,01103FA94D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160916,YBB,,06/16/21,,2021,NB62,P,,,,,,ASY,3,2,20.6,78.2,TM,Y,.,.,.,19.3,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156806,SYY,,06/16/21,,2021,F6,N,,,,,,AHY,2,3,21.0,76.2,TM,Y,.,.,.,20.1,01103FDE7D,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160952,SSR,,06/16/21,,2021,F4,R,,,,,,.,.,.,.,.,JL,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156785,SSL,,06/16/21,,2021,F5,R,,,,,,.,.,.,20.4,77.1,TM,.,.,.,.,18.6,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156770,SSY,,06/16/21,,2021,F6,R,,,,,,HY,1,1,.,.,TM,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156781,SST,,06/16/21,,2021,F6,R,,,,,,AHY,2,2,19.2,78.0,TM,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,271156807,STT,,06/16/21,,2021,F17,N,,,,,,AHY,2,3,21.6,79.0,TM,Y,.,.,.,21.0,01103FE50B,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
2021,,244160951,YTY,,06/16/21,,2021,F5,R,,,,,,AHY,2,2,19.7,78.2,TM,.,.,.,.,.,.,,,,,,,,,,,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
